0,1,2,3,4
50.6062711,-116.5318211,-1.286524688295786,36.81724537648436, Canada
-17.831773,31.045686,-1.286524688295786,36.81724537648436, Zimbabwe
-1.3031689499999999,36.826061224105075,-1.286524688295786,36.81724537648436, Kenya
30.7334421,76.7797143,-1.286524688295786,36.81724537648436, India
7.3777462,3.8972497,-1.286524688295786,36.81724537648436, Nigeria
9.6000359,7.9999721,-1.286524688295786,36.81724537648436,Nigeria
46.603354,1.8883335,-1.286524688295786,36.81724537648436,France
-17.831773,31.045686,-1.286524688295786,36.81724537648436, Zimbabwe
-17.831773,31.045686,-1.286524688295786,36.81724537648436, Zimbabwe
